title,snippet,link,position,date
人工智能与人类关系伦理问题,"Jan 18, 2024 — 其旨在探讨. 和解决与人工智能相关联的深层次伦理问题，包括算法偏见、隐私、公平性、安全性以及AI 系统对社会. 和个体所能造成的影响。AI 伦理学的起源与 ...",https://pdf.hanspub.org/acpp20240100000_97074217.pdf,54,2024-11-02 19:50:00
未来之争：全球学者激辩人工智能伦理| 社会科学报,"May 20, 2024 — 针对化解通用人工智能对生活的侵入问题，上海交通大学闫宏秀教授指出，欺骗是信任降低的重要原因。在人工智能系统中，价值对齐的欺骗性可能削弱人们对系统的 ...",https://news.qq.com/rain/a/20240520A0ACD100,55,2024-11-02 19:50:00
“AI+医药健康”涉及的伦理问题及我国的法律实践,"Sep 7, 2022 — 医药健康领域是人工智能（以下简称“AI”）最重要的应用场景之一，在行业景气度大幅降低的2022年，AI辅助药物研发、AI医疗影像、AI手术机器人是少数几个保持 ...",https://www.junhe.com/legal-updates/1919,56,2024-11-02 19:50:00
人工智能伦理风险分析报告,"Apr 25, 2019 — 人工智能技术的开发和应用深刻地改变着人类的生活，不可避免地会冲击现. 有的伦理与社会秩序，引发一系列问题。这其中，既有直观的短期风险，如算法. 漏洞存在 ...",http://www.cesi.cn/images/editor/20190425/20190425142632634001.pdf,57,2024-11-02 19:50:00
什么是人工智能伦理？AI 伦理的问题有哪些？ - 天翼云,"Apr 27, 2023 — 什么是人工智能伦理？AI 伦理的问题有哪些？ ... 人工智能伦理（AI ethics）是指关注人工智能（AI）在应用中可能带来的道德、社会和法律问题的研究领域。人工智能 ...",https://www.ctyun.cn/developer/article/411743684288581,58,2024-11-02 19:50:00
机器人、人工智能以及所引起的伦理道德问题,"Nov 28, 2019 — 当勒索软件攻击成为常态时，预计很有可能发生对机器人和AI系统的攻击。如果我们继续用机器人和自主武器取代士兵，那么这些机器人和自主武器就有可能被犯罪 ...",https://techclass.rohm.com.cn/knowledge/deviceplus/connect/robots-artificial-intelligence-and-the-ethical-questions-raised,59,2024-11-02 19:50:00
人工智能伦理三问,"Jul 13, 2018 — 人工智能还带来了新的社会权力结构问题。借助人工智能，企业可以赋予每个用户大量的数据标签，并基于这些标签了解人的偏好和行为，甚至超过用户对 ...",http://www.ce.cn/xwzx/gqpd/201807/13/t20180713_29735638.shtml,60,2024-11-02 19:50:00
世卫组织发布多模态大模型人工智能伦理和管理问题指导文件,"Jan 18, 2024 — 世界卫生组织(世卫组织)发布了关于多模态大模型(LMMs)伦理和管理问题的新指导文件。多模态大模型是可应用于卫生保健领域的飞速发展的生成式人工智能 ...",https://www.who.int/zh/news/item/18-01-2024-who-releases-ai-ethics-and-governance-guidance-for-large-multi-modal-models,61,2024-11-02 19:50:00
学者谈人工智能伦理治理：要将伦理融入AI全生命周期,"Jun 4, 2022 — 推动人工智能伦理治理有三项关键要求，分别是把握好人工智能发展规律和特点，明确现实的伦理问题；把握好人工智能伦理治理的边界，在适当范围内规范人工 ...",https://www.realai.ai/ai-research/technical-realization/implementation-path/341.html,62,2024-11-02 19:50:00
中国关于加强人工智能伦理治理的立场文件 - 外交部,"Nov 17, 2022 — 中国始终致力于在人工智能领域构建人类命运共同体，积极倡导“以人为本”和“智能向善”理念，主张增进各国对人工智能伦理问题的理解，确保人工智能安全、可靠、 ...",https://www.mfa.gov.cn/web/ziliao_674904/zcwj_674915/202211/t20221117_10976728.shtml,63,2024-11-02 19:50:00
人工智能与伦理问题浅谈,"Jan 24, 2019 — 作为二十一世纪新兴技术，人工智能如今不可谓不流行。本人作为计算机专业的一名研究生，同时也作为一个科幻文学的爱好者，对这项技术可能引发的伦理问题也是 ...",https://imgtec.eetrend.com/blog/2019/100017323.html,64,2024-11-02 19:50:00
人工智能道德顾问的伦理问题,by 李洋 · 2021 — 对人工智能道德顾问进行综合分析，指出研发与应用人工智能道德顾问技术将面临的伦理问题，包括道德相对主义、道德主体判定、行为隐私保护、行为责任认定等问题。目前人工智能 ...,https://yizhe.dmu.edu.cn/article/doi/10.12014/j.issn.1002-0772.2021.19.10,65,2024-11-02 19:50:00
人工智能的道德性何以实现?,"的战略问题”,“要整合多学科力量,加强人工智能相关法律、伦理、社会问题研究,建立健全保障人. 工智能健康发展的法律法规、制度体系、伦理道德。” ①. 相较于一般的技术创新, ...",https://qks.swupl.edu.cn/docs/2021-06/20210614215933762687.pdf,66,2024-11-02 19:50:00
人工智能伦理,"Apr 10, 2024 — 人工智能伦理 ... 在过去的五年里，人工智能取得了突破性进展。从无人驾驶汽车到自动化医疗诊断，人工智能有望在未来几十年改变全球经济和社会的诸多方面。",https://chinaforum.georgetown.edu/cn/topics/the-ethics-of-artificial-intelligence,67,2024-11-02 19:50:00
淺談人工智慧的倫理議題= The Ethical Issues of Artificial ...,by TW Chang · 2022 — 對於AI科技帶來的倫理問題，本文將它分為三大類來討論，第一類可歸為AI設計不當導致的倫理問題，它使AI使用者在無意間形成偏見，迫害了特定族群；第二類屬於AI科技在應用上的 ...,https://www.airitilibrary.com/Article/Detail/1728760X-N202301040003-00003,68,2024-11-02 19:50:00
中国人工智能的伦理原则及其治理技术发展,在金融场景中，基于AI的数字贷款算法可能会因为有偏见的判断而拒绝某些人的贷款申请。政府机构、学术界和工业界都意识到了AI应用的安全性和公平性等问题，而且对AI应用的治理 ...,https://www.xuexi.cn/lgpage/detail/index.html?id=9826693501850194198&item_id=9826693501850194198,69,2024-11-02 19:50:00
万字长文详解：国外主流科技公司的AI伦理实践,"Jun 24, 2022 — IBM针对AI伦理问题提出了三大原则、五大支柱。 三大原则分别是： 人工智能的目的是增强人类的智慧、数据和观点都属于它们的创造者、技术必须是透明 ...",https://www.tisi.org/24016/,70,2024-11-02 19:50:00
人工智能伦理问题及趋利避害思考,"Mar 29, 2023 — 未来任何需要输出文字信息的领域，如科研、新闻、行政、广告等都可能遭遇到无处不在的ChatGPT抄袭风险，造成更多学术不端、创意剽窃、知识产权侵犯等情况。",https://www.fjlib.net/zt/fjstsgjcxx/xkj/202303/t20230329_472756.htm,71,2024-11-02 19:50:00
人工智能伦理问题：AI技术应用的道德与法律挑战,"Dec 13, 2023 — 人工智能伦理问题：AI技术应用的道德与法律挑战 · 一、AI技术应用的道德挑战. 1.数据隐私：AI技术的应用离不开大量数据的支持。然而，数据的收集、存储和使用 ...",https://www.sohu.com/a/743650396_120151925,72,2024-11-02 19:50:00
人工智能技术的伦理问题及其对策研究,"Jul 15, 2014 — 继而对这些伦理问题进行了比较客观的成因分析，主要包括:人工智能技术上的局限性;伦理规制与伦理原则的缺乏;政策法规的滞后与不完善;公众道德素质及文化 ...",https://d.wanfangdata.com.cn/thesis/Y2504626,73,2024-11-02 19:50:00
人工智能发展中的道德与责任,"Feb 6, 2024 — 人工智能（AI）伦理问题国际论坛于2月5日至6日在斯洛文尼亚举行，吸引了众多领导和专家的关注。人工智能的迅猛发展已经促使许多国家和组织将投资重点放在 ...",https://cn.nhandan.vn/%E4%BA%BA%E5%B7%A5%E6%99%BA%E8%83%BD%E5%8F%91%E5%B1%95%E4%B8%AD%E7%9A%84%E9%81%93%E5%BE%B7%E4%B8%8E%E8%B4%A3%E4%BB%BB-post120907.html,74,2024-11-02 19:50:00
直面人工智能伦理挑战-瞭望周刊社 - 新华网,"Dec 25, 2023 — 第一个维度源于人工智能的“自主性”，这意味着该技术相比其他前沿技术更容易脱离人类控制。相关伦理挑战主要体现在人工智能是否会欺骗人类和控制人类意识， ...",http://lw.news.cn/2023-12/25/c_1310757155.htm,75,2024-11-02 19:50:00
关于AI 道德伦理的四个问题，以及开源在其中的作用,"Aug 24, 2021 — “伦理”是一个很难定义的概念。一种方法是通过三方面的方法论来看待道德问题：安全、隐私和公平。目前行业内大部分人都在关注安全问题，下一步切实可行的做法 ...",https://cloud.baidu.com/article/293716,76,2024-11-02 19:50:00
人工智能的轉捩點：有關私隱和道德問題的關注,"Jun 9, 2023 — 人工智能聊天機械人的回答內容也可能產生私隱問題，因為聊天機械人與用戶的對話可能會成為人工智能模型的新訓練數據。如果用戶無意中向人工智能系統提供 ...",https://www.hk-lawyer.org/tc/content/%E4%BA%BA%E5%B7%A5%E6%99%BA%E8%83%BD%E7%9A%84%E8%BD%89%E6%8D%A9%E9%BB%9E%EF%BC%9A%E6%9C%89%E9%97%9C%E7%A7%81%E9%9A%B1%E5%92%8C%E9%81%93%E5%BE%B7%E5%95%8F%E9%A1%8C%E7%9A%84%E9%97%9C%E6%B3%A8,77,2024-11-02 19:50:00
人工智能应用于军事的伦理问题,"by 何杰 · 2024 — 近年来,人工智能军事化进程正随着复杂多变的国际局势高速发展。从人工智能的概念及其伦理风险出发,列举了国内外军用人工智能发展中具有代表性的伦理问题,包括身份识别 ...",http://www.kjdb.org/CN/10.3981/j.issn.1000-7857.2024.04.013,78,2024-11-02 19:50:00
中国关于加强人工智能伦理治理的立场文件,"Nov 16, 2022 — 2. 中国始终致力于在人工智能领域构建人类命运共同体，积极倡导“以人为本”和“智能向. 善”理念，主张增进各国对人工智能伦理问题的理解，确保人工智能安全、 ...",https://unoda-documents-library.s3.amazonaws.com/Convention_on_Certain_Conventional_Weapons_-_Meeting_of_High_Contracting_Parties_(2022)/CCW-MSP-2022-WP.1_-_Chinese.pdf,79,2024-11-02 19:50:00
人工智能伦理三问,"Jul 12, 2018 — 此外，人工智能可以服务于残障人士。例如，微软最近在ios应用程序商店推出了一款名为“seeing AI”的产品，帮助失明和弱视人群应对日常生活中的问题。“seeing ...",http://www.cbdio.com/BigData/2018-07/12/content_5888773.htm,80,2024-11-02 19:50:00
医学人工智能法律与伦理问题探讨,"Mar 11, 2020 — 在法律上，当受到法律保护的两种权利发生冲突时，会比较两种权利背后要保护的法益，优先考虑法益较重的权利。当医学人工智能的发展与应用旨在促进人类的健康 ...",https://m.innomd.org/article/5e6992fd07bace05211ed9cf,81,2024-11-02 19:50:00
郭锐| 人工智能伦理的终极困境,"Jan 5, 2021 — 在人工智能领域，创造秩序的危机是讨论伦理问题的根本原因，人工智能伦理最直观的必要性，来自人类对未知、强大之物的恐惧。 文| 郭锐.",https://archive.blogs.harvard.edu/guorui/2021/01/05/%E9%83%AD%E9%94%90-%E4%BA%BA%E5%B7%A5%E6%99%BA%E8%83%BD%E4%BC%A6%E7%90%86%E7%9A%84%E7%BB%88%E6%9E%81%E5%9B%B0%E5%A2%83/,82,2024-11-02 19:50:00
人工智能伦理建设的目标、任务与路径:六个议题及其依据,"Apr 21, 2021 — 内容提要：人工智能伦理建设的必要性已形成全球共识，但建设目标、重点任务和实现路径仍存在较大分歧，概括为六个议题。本文首先介绍AI的两大类主要技术—— ...",https://www.gmw.cn/xueshu/2021-04/21/content_34781245.htm,83,2024-11-02 19:50:00
人工智能伦理之争,"Mar 29, 2022 — 当人工智能越来越多地渗透到我们日常生活中的方方面面，人类社会在加速迈向智能化、数字化的同时，科技伦理问题也接踵而来。从AlphaGo击败人类围棋世界 ...",https://www.cena.com.cn/intelligence/20220329/115650.html,84,2024-11-02 19:50:00
邓国民，李梅：教育人工智能伦理问题与伦理原则探讨,"Jun 5, 2020 — 如果学生利用教育人工智能自动生成论文、作业或作品，其中涉及的知识产权的归属问题，目前仍缺乏明确的伦理规范。第四，教育人工智能的使用会不会给学习者带 ...",https://sli.bnu.edu.cn/a/danxingjiaoxue/zhibokecheng/2020/0605/1723.html,85,2024-11-02 19:50:00
夏少昂：人工智能伦理问题的时代镜像与调适_中国网客户端,"Dec 3, 2019 — 作为一种具有颠覆传统、重塑未来强大力量的技术，人工智能所带来的伦理问题已引起学界的广泛关注。如何准确把脉人工智能的时代镜像，透视人工智能发展的伦理 ...",http://iot.china.com.cn/content/2019-12/03/content_40982212.htm,86,2024-11-02 19:50:00
人工智能赋能教育的伦理思考,"Sep 28, 2024 — 人工智能（AI）旨在让人造物“像人一样思考”，以类似于人的方式对外界作出反应，其本质是如何进行认知的问题。AI的演进诉诸于不同认知理论，目前已形成符号主义 ...",http://epc.swu.edu.cn/info/1094/2710.htm,87,2024-11-02 19:50:00
人工智能伦理三问：如何对待机器和自身的关系？ - 知识产权,"Jul 12, 2018 — 此外，人工智能可以服务于残障人士。例如，微软最近在ios应用程序商店推出了一款名为“seeing AI”的产品，帮助失明和弱视人群应对日常生活中的问题。“seeing ...",http://ip.people.com.cn/n1/2018/0712/c179663-30142763.html,88,2024-11-02 19:50:00
2020年度全球十大人工智能治理事件_ ...,周程和鸿鹏：人工智能带来的伦理与社会挑战. 人工智能所引发的一般性伦理与社会问题包括：失业问题、隐私问题、算法偏见、安全问题、机器权利和道德代码等。[详细]. 谷宇 ...,http://special.rmlt.com.cn/20210114/,89,2024-11-02 19:50:00
探讨人工智能伦理问题，物理学家责无旁贷,"Sep 14, 2020 — 虽然思考通用人工智能的伦理含义很重要，但对不可逆点的过度关注往往掩盖了我们已然生活在技术反乌托邦时代的事实。 世界各地的政府和组织已经开始依赖解释 ...",https://www.cdstm.cn/gallery/hycx/qyzx/202009/t20200914_1034165.html,90,2024-11-02 19:50:00
